央视地方,#genre#
东方卫视,http://219.140.132.102:8887/rtp/239.254.96.142:8926
东方卫视,http://219.140.132.102:8887/rtp/239.69.1.173:10674
北京卫视,http://119.98.233.151:85/rtp/239.254.96.141:8920
北京卫视,http://119.98.92.242:4022/rtp/239.254.96.141:8920
北京卫视,http://171.80.234.215:8888/rtp/239.254.96.141:8920
北京卫视,http://171.80.251.212:8888/rtp/239.254.96.141:8920
北京卫视,http://219.140.132.102:8887/rtp/239.254.96.141:8920
吉林卫视,http://119.98.233.151:85/rtp/239.69.1.212:10914
吉林卫视,http://119.98.92.242:4022/rtp/239.69.1.212:10914
吉林卫视,http://171.80.234.215:8888/rtp/239.69.1.212:10914
吉林卫视,http://171.80.251.212:8888/rtp/239.69.1.212:10914
吉林卫视,http://219.140.132.102:8887/rtp/239.69.1.212:10914
四川卫视,http://119.98.233.151:85/rtp/239.69.1.169:10650
四川卫视,http://119.98.92.242:4022/rtp/239.69.1.169:10650
四川卫视,http://171.80.234.215:8888/rtp/239.69.1.169:10650
四川卫视,http://171.80.251.212:8888/rtp/239.69.1.169:10650
四川卫视,http://219.140.132.102:8887/rtp/239.69.1.169:10650
天津卫视,http://119.98.233.151:85/rtp/239.69.1.68:10048
天津卫视,http://119.98.92.242:4022/rtp/239.69.1.68:10048
天津卫视,http://171.80.234.215:8888/rtp/239.69.1.68:10048
天津卫视,http://171.80.251.212:8888/rtp/239.69.1.68:10048
天津卫视,http://219.140.132.102:8887/rtp/239.69.1.68:10048
安徽卫视,http://119.98.233.151:85/rtp/239.69.1.70:10060
安徽卫视,http://119.98.92.242:4022/rtp/239.69.1.70:10060
安徽卫视,http://171.80.234.215:8888/rtp/239.69.1.70:10060
安徽卫视,http://171.80.251.212:8888/rtp/239.69.1.70:10060
安徽卫视,http://219.140.132.102:8887/rtp/239.69.1.70:10060
山东卫视,http://119.98.233.151:85/rtp/239.69.1.69:10054
山东卫视,http://119.98.92.242:4022/rtp/239.69.1.69:10054
山东卫视,http://171.80.234.215:8888/rtp/239.69.1.69:10054
山东卫视,http://171.80.251.212:8888/rtp/239.69.1.69:10054
山东卫视,http://219.140.132.102:8887/rtp/239.69.1.69:10054
广东卫视,http://119.98.233.151:85/rtp/239.254.96.140:8914
广东卫视,http://119.98.92.242:4022/rtp/239.254.96.140:8914
广东卫视,http://171.80.234.215:8888/rtp/239.254.96.140:8914
